Firm,exchange,industry,year,asset_turnover,roa,roe,current_ratio,interest_cover,debt_to_equity_perc,debt-to_asset_perc,emission_trading,esg_combined,Environmental,Social,Governance,debt_to_asset_perc,Scope_1_and_2,co2_emission,size,ln_revenue,ln_debt,ln_equity,z_score,ln_co2_revenue,emission
DELF.SI,SI,Manufacturing,2010,1.63433521,6.07002713,22.62399085,1.18455,4.4008,186.70903,52.05597,FALSE,20.9785467,0.50505051,15.0816363,53.68794326,52.05597,,155393,20.55211,20.94724365,19.8992589,19.27487765,2.81849864,-8.99353098,0.12421073
DELF.SI,SI,Manufacturing,2011,0.39943961,5.15065887,18.31936043,1.21898,29.97586,175.51318,49.76285,FALSE,22.77963343,10.17992424,19.23366589,42.76595745,49.76285,,36469.9,20.509818,19.59575235,19.8119169,19.24822384,1.59631368,-9.09150981,0.11261791
DELF.SI,SI,Manufacturing,2012,0.41609517,6.67723857,24.26876583,1.28885,56.11297,130.63702,35.00201,FALSE,23.51733942,7.89022299,17.69672897,50.76388889,35.00201,,36240.4,20.664574,19.71438675,19.61480878,19.34679718,2.14336311,-9.21645695,0.09939021
DELF.SI,SI,Manufacturing,2013,0.60367831,9.83634955,26.864419,2.30728,47.89461,13.56436,8.45446,FALSE,21.87354731,8.33077396,17.79382912,43.81944444,8.45446,,39690.9,19.768582,19.856675,17.29810658,19.29513864,6.81468293,-9.26779778,0.09441621
DELF.SI,SI,Manufacturing,2014,1.07642772,14.85922502,23.67486116,2.31845,23.24832,24.89187,15.73034,FALSE,21.41900897,10.4458364,15.7329364,43.31376865,15.73034,,37890,19.834502,19.90325415,17.98492374,19.37507163,8.20066552,-9.36081165,0.08603024
DELF.SI,SI,Manufacturing,2015,0.94597155,1.70659084,2.71446578,2.20927,6.65655,30.82832,19.26041,FALSE,21.44875037,11.05931106,22.6805878,30.74879227,19.26041,31598.65751,36685.2,19.743144,19.78920096,18.09602507,19.27226597,5.59646602,-9.27907228,0.09335769
DELF.SI,SI,Manufacturing,2016,1.10171196,10.82331859,17.81547246,1.71495,10.16805,26.71492,15.70848,FALSE,24.49290887,14.36203108,24.89507023,34.94202899,15.70848,29734.51462,35774.4,19.625034,19.78591444,17.77406458,19.09344599,6.34209657,-9.3009266,0.09133956
DELF.SI,SI,Manufacturing,2017,1.09715838,9.63570104,16.51228671,1.64064,10.97351,25.54954,14.79885,FALSE,42.28667563,37.24936406,40.63241496,50.68591319,14.79885,22014.21286,33286.9,19.624606,19.70247915,17.71398566,19.07793941,4.68242564,-9.28955994,0.09238371
DELF.SI,SI,Manufacturing,2018,1.19624626,10.09262476,17.54839778,1.54976,13.65655,28.6089,16.33953,FALSE,35.17991789,24.5222011,37.28408539,43.26787252,16.33953,21934.1127,35072.2,19.696723,19.86423012,17.88514089,19.13602575,4.5254401,-9.39906605,0.08280136
DELF.SI,SI,Manufacturing,2019,1.15453103,11.63144982,20.4671232,1.60639,12.76921,26.50439,14.99497,FALSE,33.98267635,24.87262911,35.09098319,42.0888204,14.99497,23134.25049,35258.1,19.865999,19.9571596,17.96854342,19.29588889,3.84250425,-9.48670903,0.07585332
DELF.SI,SI,Manufacturing,2020,0.98146876,7.14541472,12.36927841,1.75249,9.48906,22.24595,13.12982,FALSE,35.89195802,25.39241975,39.56935849,41.0877193,13.12982,21062.32845,4561.31,19.812036,19.81889325,17.78175163,19.28423477,3.28004254,-11.39352811,0.01126818
DELF.SI,SI,Manufacturing,2021,1.08557525,11.85823919,19.03180928,2.14936,41.72469,4.78429,3.14623,FALSE,41.92564812,42.10806135,49.56475422,28.52631579,3.14623,48094,48094,19.70326,19.81059518,16.2442945,19.28412682,4.11711382,-9.02968247,0.11980053
DELF.SI,SI,Manufacturing,2022,1.25824094,16.65382056,26.03506907,2.10136,97.68413,8.60212,5.36031,FALSE,39.85658156,44.40987464,45.21472512,25.59027778,5.36031,56527,56527,19.838251,20.02768931,16.91210272,19.36526371,4.28312609,-9.08521563,0.11332898
DELF.SI,SI,Manufacturing,2023,1.31894911,16.10253507,25.64366773,2.15587,52.23007,15.38802,9.73194,FALSE,54.70153529,70.00883309,60.34053612,28.12056738,9.73194,53788,53788,19.972306,20.21794865,17.64254819,19.51412877,4.93098928,-9.32514297,0.08915421
FRNM.SI,SI,Manufacturing,2004,0.43528574,6.65166202,13.95842892,0.9388,8.49399,83.01211,39.26392,FALSE,27.63893314,0,18.64559642,73.58024691,39.26392,,217049,22.598701,21.74253995,21.66383714,21.57785008,1.14949283,-9.45466154,0.0783236
FRNM.SI,SI,Manufacturing,2005,0.42691642,5.71361533,12.35048667,1.00151,7.71564,90.23915,40.82213,FALSE,22.34303379,0,19.00648537,52.68518519,40.82213,,359928,22.592429,21.73535902,21.69648311,21.61634957,1.21700956,-8.94169973,0.1308185
FRNM.SI,SI,Manufacturing,2006,0.42518677,6.1373813,13.18937292,2.3836,6.61089,82.57445,39.33339,FALSE,21.33068081,0,13.76261226,57.87037037,39.33339,,289399,22.81266,21.87958124,21.87956362,21.82504963,1.59815569,-9.30401961,0.09105748
FRNM.SI,SI,Manufacturing,2007,0.41981621,5.64803738,11.5870556,1.90849,5.92345,76.99822,38.17442,FALSE,22.75329867,0,31.77583903,32.19298246,38.17442,,471366,23.045339,22.04440693,22.08233404,22.14284532,1.53256538,-8.98101679,0.1257749
FRNM.SI,SI,Manufacturing,2008,0.37804893,5.38296562,11.10148306,2.02559,7.45543,84.67432,40.17946,FALSE,28.06522142,1.49031297,32.75947607,49.18699187,40.17946,,271299,23.149494,22.15229998,22.2376798,22.20939662,1.40751175,-9.64132316,0.06498701
FRNM.SI,SI,Manufacturing,2009,0.37572752,4.37551784,9.1484556,2.13166,9.30608,79.31564,38.22606,FALSE,29.9282335,3.20512821,37.85671222,45.625,38.22606,,373786,23.21432,22.22305131,22.25266689,22.30480171,1.44572819,-9.39161259,0.08342082
FRNM.SI,SI,Manufacturing,2010,0.41754729,8.13015525,16.35042436,2.06934,11.59514,66.44716,34.09078,FALSE,24.10256301,0,28.85834227,42.39845261,34.09078,,514776,23.0954,22.23860686,22.01925637,22.30399466,1.69164394,-9.08711973,0.1131134
FRNM.SI,SI,Manufacturing,2011,0.33720731,7.31177083,13.73209373,2.73217,17.15785,51.64386,28.46415,FALSE,20.65639288,0,27.93090037,30.80969267,28.46415,,306437,23.097294,21.99193464,21.84076923,22.38693553,1.67605058,-9.35916718,0.08617184
FRNM.SI,SI,Manufacturing,2012,0.24979252,5.44627965,9.76334112,2.72715,6.39236,47.27969,26.6736,FALSE,25.63115379,14.50080318,27.54049781,34.57561728,26.6736,,223553,23.150418,21.73818292,21.82892235,22.49439321,1.70391927,-9.42077912,0.08102287
FRNM.SI,SI,Manufacturing,2013,0.15933393,0.45305024,0.76100122,3.18287,5.64801,38.79916,24.35101,FALSE,22.2595133,15.08150379,30.32100829,16.22685185,24.35101,,142577,23.181764,21.36272416,21.7691668,22.67298952,1.72119048,-9.49508668,0.07522051
FRNM.SI,SI,Manufacturing,2014,0.24880823,0.89345937,1.38158412,2.01275,11.31023,7.07872,5.29068,FALSE,28.30485505,18.69971496,31.65544286,33.081438,5.29068,,123360,21.573962,21.32709444,18.63473908,21.06149663,3.22114281,-9.60423225,0.0674427
FRNM.SI,SI,Manufacturing,2015,0.72865664,3.40173281,4.34462707,3.5068,13.08216,3.93083,3.19692,FALSE,34.86920214,30.5037555,40.94479851,29.17391304,3.19692,,134826,21.836079,21.44288257,18.3930967,21.50986303,3.83307041,-9.63114224,0.06565202
FRNM.SI,SI,Manufacturing,2016,0.57212915,5.36435238,6.49957319,3.59969,25.45257,4.34722,3.63154,FALSE,38.16480086,28.11879104,42.93647769,40.97101449,3.63154,86842.12327,129145,22.025101,21.37941182,18.70958713,21.74190056,3.41719599,-9.61072074,0.06700651
FRNM.SI,SI,Manufacturing,2017,0.4380758,29.79069773,41.07400713,1.45656,5.7975,41.60423,26.64176,FALSE,50.55885185,67.01110688,45.43604172,41.31244881,26.64176,92145,92145,22.254086,21.30743755,20.93139605,21.70162035,2.25045589,-9.87631884,0.05137706
FRNM.SI,SI,Manufacturing,2018,0.39049001,2.26271857,3.37702381,1.40865,4.08684,27.53835,19.33853,FALSE,49.97889774,65.6623413,43.27991448,44.30146425,19.33853,94726,94726,22.220712,21.32219421,20.57764163,21.75087477,2.18131306,-9.86345042,0.05204247
FRNM.SI,SI,Manufacturing,2019,0.41235663,3.35490886,4.76408216,2.06295,7.33355,24.89218,17.57607,FALSE,62.15765312,67.76878824,57.04669277,64.81600822,17.57607,139367.07,139367.07,22.32849,21.41965179,20.58985829,21.85269093,2.12923414,-9.57478527,0.06945821
FRNM.SI,SI,Manufacturing,2020,0.38619302,2.51403411,3.54766492,1.97776,5.70468,25.85732,18.38901,FALSE,60.70199612,57.18208356,59.14551241,67.26315789,18.38901,118080,118080,22.33643,21.37932081,20.64301335,21.86116313,1.8243302,-9.70020317,0.06127105
FRNM.SI,SI,Manufacturing,2021,0.38761621,2.47306157,3.50214528,1.24421,6.20084,28.25133,19.81236,FALSE,73.96300289,73.32075246,79.95549164,64.31578947,19.81236,120490,120490,22.307714,21.34497385,20.68885009,21.81922871,1.82285581,-9.64565181,0.06470631
FRNM.SI,SI,Manufacturing,2022,0.40460138,1.97631608,2.8142918,1.97079,5.12215,26.71386,18.78478,FALSE,76.19491337,76.53745661,80.18530194,68.92361111,18.78478,120400,120400,22.372503,21.46164798,20.70038021,21.88842182,1.81721077,-9.76307317,0.05753753
FRNM.SI,SI,Manufacturing,2023,0.41554917,2.52361971,3.69228969,1.39488,4.09333,34.46169,22.89377,FALSE,80.95331655,76.07950048,79.74382011,88.40425532,22.89377,115650,115650,22.471087,21.57907113,20.99678111,21.91845764,1.66738622,-9.92074746,0.04914441
FRNM.SI,SI,Manufacturing,2024,0.41883483,3.22198522,4.90393883,1.67819,4.92335,35.49232,23.0639,FALSE,83.98022251,84.97372872,85.87955874,79.60573477,23.0639,,115970,22.498239,21.62019207,21.03133735,21.90164995,1.82901944,-9.95910526,0.04729503
GAGR.SI,SI,Manufacturing,2007,0.46844481,33.0597707,67.9037044,1.47515,13.49175,14.53909,9.80681,FALSE,20.47876218,15.31620553,10.5378085,43.33333333,9.80681,,182945,22.102231,21.11796289,19.78013755,21.68493329,3.98702455,-9.00102205,0.12328374
GAGR.SI,SI,Manufacturing,2008,0.50445464,32.89419167,48.14664616,1.28181,13.24718,11.76837,8.1154,FALSE,18.65173079,18.71732047,17.97078938,19.75609756,8.1154,,232715,22.465517,21.63876792,19.95411022,22.07388641,1.97165785,-9.28119812,0.09315944
GAGR.SI,SI,Manufacturing,2009,0.31151718,7.96366315,11.45176765,1.52664,6.7923,12.34599,8.64754,FALSE,19.31752975,19.52214452,12.83661576,30.29003268,8.64754,,234667,22.65169,21.4149325,20.20379467,22.27812159,2.2957062,-9.04900973,0.11750734
GAGR.SI,SI,Manufacturing,2010,0.38908379,21.38218451,30.86799812,1.40627,11.44858,14.17326,9.73214,FALSE,37.49773325,47.97979798,32.75687746,34.15860735,9.73214,,347761,22.812672,21.75279951,20.48293558,22.41942462,2.76794444,-8.99352877,0.12421101
GAGR.SI,SI,Manufacturing,2011,0.54236246,15.59341593,22.73295847,1.64591,12.32646,13.3851,9.17316,FALSE,40.72658108,44.98106061,43.64815797,30.99881797,9.17316,,517120,22.934917,22.2475379,20.54602952,22.54622166,2.6893758,-9.09150767,0.11261815
GAGR.SI,SI,Manufacturing,2012,0.48175974,4.86872237,7.31108796,1.85978,8.29166,23.9105,15.50982,FALSE,41.17373553,48.26914081,49.63030551,18.75771605,15.50982,,465003,23.052632,22.26625836,21.18893558,22.60910529,2.32392004,-9.21645922,0.09938998
GAGR.SI,SI,Manufacturing,2013,0.48005255,3.14124584,4.94662452,1.34733,4.79979,31.68225,19.71351,FALSE,40.38848058,48.16565754,47.80466821,19.02006173,19.71351,,513685,23.181963,22.41716384,21.55809674,22.69805815,1.95600167,-9.26779832,0.09441616
GAGR.SI,SI,Manufacturing,2014,0.52884645,1.10028779,1.79918003,1.1175,2.95005,37.56387,22.58532,FALSE,36.95424363,41.44000804,44.39660041,19.1611641,22.58532,,572835,23.274053,22.61916448,21.7861829,22.75507268,1.75137008,-9.36081149,0.08603026
GAGR.SI,SI,Manufacturing,2015,0.57351388,-0.08400899,-0.15175387,1.14465,1.30047,90.96938,42.44558,FALSE,50.75491331,50.82232582,63.10194876,29.34782609,42.44558,1944970.065,588433,22.774838,22.56429033,21.91789108,22.00193556,1.44888971,-9.27907198,0.09335772
GAGR.SI,SI,Manufacturing,2016,0.88224132,1.62010754,3.37473833,1.02245,1.32257,81.2989,40.08905,FALSE,50.64057883,59.4415716,62.73512311,20.06280193,40.08905,1742592.246,641391,22.814039,22.67232048,21.89997237,22.09665356,1.89328377,-9.30092595,0.09133962
GAGR.SI,SI,Manufacturing,2017,0.91310022,1.35613814,2.7180924,1.10658,1.71894,78.92638,39.84787,FALSE,63.43333573,55.85321644,80.85733589,41.66666667,39.84787,1748935.823,655409,22.763176,22.68257416,21.84307463,22.05469704,1.95796195,-9.28955941,0.09238376
GAGR.SI,SI,Manufacturing,2018,0.85923075,1.50034525,2.97326181,1.15841,0.89228,77.42116,39.04842,FALSE,61.71460692,69.39859291,79.0999447,41.66666667,39.04842,2257613.044,2046551,22.860688,22.68482086,21.92032041,22.14286479,1.67683052,-8.15315437,0.28782602
GAGR.SI,SI,Manufacturing,2019,0.74249143,3.10936085,6.11074282,1.08251,0.56813,75.07649,38.52832,FALSE,72.91055636,70.43754439,81.31427506,61.11111111,38.52832,3061387.318,4108050,22.948969,22.63782294,21.99519232,22.24836801,1.52859696,-7.40936392,0.60555575
GAGR.SI,SI,Manufacturing,2020,0.79057324,1.94205078,3.89096725,1.16217,2.15995,76.94885,37.36505,FALSE,74.45756825,66.59797918,84.7744844,65.27777778,37.36505,4069681.753,4183550,22.984263,22.73006912,21.99982814,22.21905373,1.53678643,-7.48339839,0.5623431
GAGR.SI,SI,Manufacturing,2021,1.08703631,7.33486701,14.73837731,1.16947,4.49494,67.31663,34.2745,FALSE,78.81121224,76.18246887,85.42378262,70.27777778,34.2745,3702459,8667490,22.976755,23.03482149,21.90598648,22.25688787,2.10702225,-7.05973168,0.85900855
HPAR.SI,SI,Manufacturing,2004,0.16889254,12.91164941,14.89507954,4.48499,72.75248,0.79252,0.74051,FALSE,23.44560314,0,9.08593921,62.09876543,0.74051,,6177.5,20.060538,18.32712634,15.15495573,19.98148505,13.81409429,-9.5984574,0.0678333
HPAR.SI,SI,Manufacturing,2005,0.11820915,9.31425752,9.89600908,9.16048,1032.21739,0.33834,0.23112,FALSE,14.06364374,0,5.77810537,36.75925926,0.23112,,5369.68,20.819226,18.36912971,11.32448203,20.75672709,8.08535193,-9.78060612,0.05653752
HPAR.SI,SI,Manufacturing,2006,0.07262079,7.19023592,7.58667846,14.2934,18792,0.33834,0.23112,FALSE,14.43458563,0,3.60530701,41.2037037,0.23112,,4359.09,21.186185,18.42106541,17.3171163,21.13130513,8.83794438,-10.04104681,0.04357414
HPAR.SI,SI,Manufacturing,2007,0.06060069,9.22737066,9.71595038,12.56228,4090.473316,0.33834,0.23112,FALSE,10.36303107,1.61483254,2.98327138,27.80701754,0.23112,,4332.76,21.202027,18.3643878,15.68883428,21.14634791,7.77969378,-9.99042777,0.0458366
HPAR.SI,SI,Manufacturing,2008,0.0708578,4.34040225,4.58704738,8.52051,4090.473316,0.33834,0.23112,FALSE,12.86258177,0.48701299,6.27108951,31.78861789,0.23112,,4456.3,20.887696,18.44200945,15.62221023,20.82253162,5.4206871,-10.03993535,0.04362259
HPAR.SI,SI,Manufacturing,2009,0.07267355,2.96687868,3.12749747,12.56947,4090.473316,0.33834,0.23112,FALSE,9.85628943,0.39335664,2.18245755,28.26388889,0.23112,,4844.3,21.279574,18.4972204,15.62221023,21.22809318,7.14893566,-10.01166237,0.04487354
HPAR.SI,SI,Manufacturing,2010,0.11173866,11.51674631,12.04095002,12.09406,4090.473316,0.33834,0.23112,FALSE,13.08884401,1.11570248,4.61087125,34.53900709,0.23112,,4620.5,21.212834,19.01162759,15.68883428,21.16750544,7.51719291,-10.57336938,0.02558845
HPAR.SI,SI,Manufacturing,2011,0.06769918,3.96571541,4.14654147,7.98104,343.76563,0.69353,0.66095,FALSE,10.76685285,3.01788376,2.64869889,28.58156028,0.66095,,4229.03,21.093405,18.44380263,16.07416093,21.04529541,7.427818,-10.0940747,0.04132369
HPAR.SI,SI,Manufacturing,2012,0.06561192,5.08598473,5.34453255,8.06781,137.1551,1.02201,0.97143,FALSE,15.65033295,7.20402786,5.8714192,36.45833333,0.97143,,4192.02,21.329026,18.4951375,16.69486679,21.27827018,6.54798025,-10.15419951,0.03891233
HPAR.SI,SI,Manufacturing,2013,0.05719671,4.34469062,4.56532206,9.45385,147.22846,0.97287,0.9269,FALSE,19.65729699,7.52410468,7.30560496,47.01388889,0.9269,,4173.34,21.474714,18.57462733,16.79363308,21.42630628,8.93753485,-10.23815538,0.03577879
HPAR.SI,SI,Manufacturing,2014,0.0556731,4.15326329,4.38107104,7.03138,106.38061,2.00651,1.89396,FALSE,21.83815995,5.49663969,7.216126,55.67375887,1.89396,,4273.52,21.678486,18.71911664,17.71198628,21.62076074,7.00136774,-10.35892352,0.03170857
HPAR.SI,SI,Manufacturing,2015,0.06311734,4.84545279,5.13941932,6.77598,119.81087,1.71775,1.61739,FALSE,23.69568931,10.75506572,15.40215238,45.57971014,1.61739,6775.999958,5217.43,21.681384,18.96964576,17.55702857,21.62118519,7.35555016,-10.40988554,0.03013312
HPAR.SI,SI,Manufacturing,2016,0.07568402,5.17947106,5.50808245,6.88074,192.50128,1.85005,1.73734,FALSE,26.14881093,9.26208623,14.54773989,55.86956522,1.73734,6950.725542,4972.55,21.666332,19.09575967,17.61351816,21.60347377,7.83219934,-10.5840716,0.02531606
HPAR.SI,SI,Manufacturing,2017,0.07549861,4.63997058,4.93009975,3.91883,196.752,1.46341,1.37974,FALSE,43.15737608,23.07493105,41.58972311,60.22727273,1.37974,6626.298418,4899.27,21.849906,19.16501159,17.56663176,21.79103367,8.29093893,-10.6681701,0.02327408
HPAR.SI,SI,Manufacturing,2018,0.07555152,6.06756062,6.35959487,5.75242,369.45923,0.79408,0.76725,FALSE,46.92455783,24.21746155,47.33159705,62.96813092,0.76725,6369.765429,4718.02,21.823986,19.27900756,16.95386685,21.78960485,15.5467518,-10.81986306,0.0199983
HPAR.SI,SI,Manufacturing,2019,0.07780554,6.22483841,6.41640637,6.21273,411.11224,0.33834,0.27033,FALSE,48.89853851,29.93511643,46.4573592,66.45325488,0.27033,6602.928807,4146.72,21.952531,19.36592833,16.03923757,21.92601094,20.80141986,-11.03585539,0.01611346
HPAR.SI,SI,Manufacturing,2020,0.03587215,3.8992128,3.99526748,9.39459,238.36842,0.33834,0.23112,FALSE,42.26311933,26.47766584,41.38047936,54.9122807,0.23112,2412.169309,1541.98,21.854617,18.57515673,13.75104913,21.832676,23.01442792,-11.23433414,0.01321267
HPAR.SI,SI,Manufacturing,2021,0.04530279,3.62467227,3.70558088,9.11674,978.40741,0.33834,0.23112,FALSE,45.09331468,32.46198246,38.51379702,64.10526316,0.23112,2928.427248,2113.72,21.903076,18.75642778,13.53458339,21.88087803,21.71397487,-11.10022308,0.01510895
JAPF.SI,SI,Manufacturing,2019,1.25504633,7.95112539,20.39431958,1.35373,3.17144,115.21322,44.78076,FALSE,47.52215416,63.99753054,29.21675716,61.02689829,44.78076,523704,523704,21.973648,22.13509504,21.17025602,20.64936804,1.90203195,-8.96641312,0.12762515
JAPF.SI,SI,Manufacturing,2020,1.10865232,12.10535955,26.00260472,1.86011,3.43219,59.3331,31.73846,FALSE,43.74767823,65.31659324,34.68265899,35.68421053,31.73846,516375.8,516375.8,22.072708,22.12589887,20.92506673,21.12354477,2.11174472,-8.9713088,0.12700186
JAPF.SI,SI,Manufacturing,2021,1.02678388,3.98607595,7.73265019,1.78236,2.83637,74.3807,37.10988,FALSE,39.64452278,62.1015801,30.27928641,31.12280702,37.10988,534296,534296,22.173277,22.12312796,21.18198994,21.06970211,1.72886343,-8.93442269,0.13177394
JCYC.SI,SI,Manufacturing,2005,2.46688327,33.0597707,83.67273785,1.19596,7.49831,91.20979,38.02508,FALSE,18.54232446,0,14.06985161,52.12962963,38.02508,,1319610,22.622586,21.81265621,21.65566201,20.92040869,1.26213616,-7.71980941,0.44394521
JCYC.SI,SI,Manufacturing,2006,0.8609028,6.641589,14.61562797,1.14317,3.85401,69.35786,34.19741,FALSE,12.04706059,0,5.38364097,40.27777778,34.19741,,1316850,22.651112,22.5161589,21.57809178,21.18877938,1.69840483,-8.42540582,0.21922635
JCYC.SI,SI,Manufacturing,2007,1.07085452,12.19982114,23.5989365,1.31184,7.2248,50.328,27.19083,FALSE,6.3947639,0,4.64407335,18.33333333,27.19083,,1392390,22.622777,22.67860797,21.32048698,21.26020288,2.34258611,-8.53207572,0.19704553
JCYC.SI,SI,Manufacturing,2008,1.30474114,13.52164232,24.98626714,1.32754,11.0896,46.83057,25.38332,FALSE,8.35881474,0,4.72421766,26.2601626,25.38332,,1409050,22.710458,22.96006775,21.33938044,21.3386573,2.39753949,-8.80164147,0.15048585
JCYC.SI,SI,Manufacturing,2009,1.08227085,13.54008269,24.10895393,1.36128,14.79576,38.61291,22.28873,FALSE,9.00212245,0,3.46927848,31.04166667,22.28873,,1041810,22.977485,22.94942477,21.47639582,21.65322901,2.43312234,-9.09295463,0.11245531
JCYC.SI,SI,Manufacturing,2010,1.23086705,17.65816401,31.29935092,1.26139,23.33195,45.05852,24.97747,FALSE,11.01323621,1.73745174,16.39367627,14.82269504,24.97747,,3724070,23.175273,23.25110505,21.78807666,21.81862043,2.6253379,-8.12077734,0.29729747
JCYC.SI,SI,Manufacturing,2011,1.19436226,13.9855191,26.09694387,1.34441,15.60544,51.89805,27.08453,FALSE,9.67299293,2.58175559,12.72394137,14.39716312,27.08453,,3758880,23.413103,23.46355396,22.1068955,21.94675879,2.56500687,-8.32392236,0.24264227
JCYC.SI,SI,Manufacturing,2012,1.08130181,11.98607531,23.11128318,1.40506,25.33403,55.11778,28.42029,FALSE,8.04601062,1.8487395,9.34078011,14.51388889,28.42029,,3556790,23.498337,23.53587394,22.24027016,21.99918056,2.41690726,-8.45150493,0.21357875
JCYC.SI,SI,Manufacturing,2013,0.99044482,10.18434633,19.7726058,1.23657,23.29684,54.3671,27.97047,FALSE,9.43124218,1.80623974,8.06845459,22.43055556,27.97047,,3671510,23.487801,23.51744086,22.21378029,21.98190261,2.14467066,-8.40132728,0.22456906
JCYC.SI,SI,Manufacturing,2014,0.93770838,8.85217915,17.04897107,1.30953,31.48746,52.75776,27.62619,FALSE,12.14254968,1.78571429,12.08657413,26.73758865,27.62619,,4014490,23.614842,23.51568595,22.32843607,22.11956591,2.14913923,-8.31026508,0.24597883
JCYC.SI,SI,Manufacturing,2015,0.77899171,5.71718849,10.71840042,1.39431,25.1759,48.02741,26.10751,FALSE,11.31198023,2.7696793,9.36364066,26.5942029,26.10751,481010.5954,4063730,23.673256,23.44576868,22.33030862,22.33306109,1.94367259,-8.22815685,0.26702805
JCYC.SI,SI,Manufacturing,2016,0.76298894,7.06940905,12.81143784,1.26649,23.46477,43.98195,24.59944,FALSE,8.24961333,2.15633423,7.50893139,18.04347826,24.59944,468188.7757,3306250,23.769163,23.45474004,22.366716,22.44692382,1.9030036,-8.44341487,0.21531363
JCYC.SI,SI,Manufacturing,2017,0.73436166,7.82493959,14.46967501,1.09958,21.14537,51.7338,27.16936,FALSE,38.33370928,31.93630383,53.15845677,23.58517609,27.16936,559499.1798,16442700,23.910321,23.51948409,22.60724014,22.52806835,1.76432206,-6.90409192,1.00367008
JCYC.SI,SI,Manufacturing,2018,0.71738502,5.87678692,11.5480538,1.02172,11.76972,55.44161,27.3676,FALSE,43.68221562,32.82828283,58.07654803,36.17054264,27.3676,561705.9427,18012400,24.022889,23.65928129,22.72707888,22.53071743,1.55721018,-6.95271033,0.95604046
JCYC.SI,SI,Manufacturing,2019,0.65934888,6.83320241,13.53475891,1.12432,9.28542,55.63282,28.67428,FALSE,47.94239014,42.81076067,51.70282789,49.34762305,28.67428,2495453.966,4830100,24.146358,23.69925163,22.89718813,22.70229068,1.53353515,-8.3088739,0.24632127
JCYC.SI,SI,Manufacturing,2020,0.46776685,4.87835913,9.11290775,1.26293,5.6551,47.4952,26.42428,FALSE,47.52111891,43.37809917,45.67876462,56.59649123,26.42428,2117398.076,3432600,24.087723,23.35589795,22.75683609,22.71529685,1.22199228,-8.3070694,0.24676616
JCYC.SI,SI,Manufacturing,2021,0.62539445,5.80915357,10.36530933,1.55791,13.43807,40.72631,22.98227,FALSE,49.72842964,43.72836642,60.39980497,41.15789474,22.98227,3020045.929,3445530,24.083293,23.58703383,22.61284613,22.71132083,1.53117794,-8.53444554,0.19657913
JCYC.SI,SI,Manufacturing,2022,0.7399814,9.09917545,16.11659277,1.43015,22.03369,36.96495,20.8799,FALSE,59.53542425,48.4992785,68.70323599,60.79861111,20.8799,3491760.896,3865700,24.14219,23.8379899,22.57580662,22.73698204,1.80775567,-8.67033657,0.17160134
JCYC.SI,SI,Manufacturing,2023,0.72158893,9.6766813,17.37197657,1.25735,12.26492,42.46743,23.35554,FALSE,50.34349814,50.08877841,58.34339333,37.69503546,23.35554,3515684.835,3727100,24.315522,23.93920616,22.86118589,22.92191547,1.73151376,-8.80806515,0.14952228
RVHL.SI,SI,Manufacturing,2019,1.09550292,17.43700516,21.01019458,3.10134,237.45753,1.64677,1.39388,FALSE,30.95075229,9.51450893,42.43523281,25.83309984,1.39388,62681.0938,207047,20.706842,20.76547536,16.43376274,20.54011188,10.53658276,-8.52477426,0.19848952
RVHL.SI,SI,Manufacturing,2020,1.39663313,33.0597707,78.35570485,3.9019,2371.00845,0.59333,0.47743,FALSE,39.2335075,28.46499527,42.33480467,40.1754386,0.47743,115143.3456,230896,21.296502,21.37734504,15.95200367,21.07917433,13.00580611,-9.02762237,0.12004758
RVHL.SI,SI,Manufacturing,2021,1.40514312,33.0597707,83.67273785,6.43438,12391.59333,0.33834,0.23112,FALSE,46.01392751,32.55016128,53.83444782,42,0.23112,133342.6002,222043,21.707254,21.83987115,14.26255033,21.56106746,10.75158425,-9.52924482,0.0726945
RVHL.SI,SI,Manufacturing,2022,0.53376381,17.67205467,19.92671644,12.03419,18131.65217,0.33834,0.23112,FALSE,50.66649382,37.50622771,51.58633951,55.52083333,0.23112,77524.23069,164624,21.469876,20.99762181,15.0561449,21.38366056,12.96289785,-8.98620245,0.12512436
RVHL.SI,SI,Manufacturing,2023,0.47583221,14.53074057,15.80707615,12.98129,8217.17647,0.33834,0.23112,FALSE,50.01625002,34.2904822,46.31347553,61.66666667,0.23112,52924.78746,131992,21.439244,20.74848497,13.94764566,21.35728355,17.44706469,-8.95798837,0.1287049
SEAT.SI,SI,Manufacturing,2004,0.80530185,5.89815865,10.26554279,1.87195,32.93161,14.95727,8.06609,FALSE,35.85987478,0,43.20667031,69.25925926,8.06609,,45460,21.12438,20.81366042,18.60687877,20.47255156,3.09694782,-10.08907232,0.04153092
SEAT.SI,SI,Manufacturing,2005,1.01267614,6.7049066,13.24740713,1.51914,26.02905,13.43851,6.44558,FALSE,30.53025128,3.99305556,33.25968422,58.7962963,6.44558,,60384.9,21.330241,21.23710817,18.58846548,20.54951864,3.73648306,-10.22861382,0.03612181
SEAT.SI,SI,Manufacturing,2006,1.23185266,9.26072835,21.4413175,1.29319,11.03214,28.55674,11.40956,FALSE,24.34973122,3.125,36.42950621,33.98148148,11.40956,,86617.7,21.776397,21.80953444,19.60567871,20.83541175,3.3887398,-10.44027498,0.02923117
